Category,parent_id,parent_label
TIRE_VALVE_STEM_CAP,2,Industrial_Auto
TOASTER,0,Kitchen_Home
TOFU,7,Food_Nutrition
TOGGLE_SWITCH,9,Home_Electrical
TOILET,9,Home_Electrical
TOILET_PAPER,10,Office_Stationery
TOILET_PAPER_HOLDER,14,Home_Decor
TOILET_SEAT,3,Home_Textiles
TONG_UTENSIL,0,Kitchen_Home
TONNEAU_COVER,2,Industrial_Auto
TOOLS,13,Tools_Hardware
TOOL_BELT,13,Tools_Hardware
TOOL_CHUCK,13,Tools_Hardware
TOOTHBRUSH,9,Home_Electrical
TOOTHBRUSH_HEAD,6,Health_Beauty
TOOTHBRUSH_HOLDER,14,Home_Decor
TOOTH_CLEANING_AGENT,6,Health_Beauty
TOOTH_WHITENER,6,Health_Beauty
TOPICAL_HAIR_REGROWTH_TREATMENT,6,Health_Beauty
TOTE_BAG,3,Home_Textiles
TOWEL,3,Home_Textiles
TOWEL_HOLDER,14,Home_Decor
TOW_HITCH,2,Industrial_Auto
TOW_HITCH_LOCK,2,Industrial_Auto
TOW_SPORTS_LINE,13,Tools_Hardware
TOYS_AND_GAMES,5,Toys_Games
TOY_BUILDING_BLOCK,5,Toys_Games
TOY_FIGURE,5,Toys_Games
TOY_FIGURE_PLAYSET,5,Toys_Games
TOY_GUN,5,Toys_Games
TOY_MODEL_VEHICLE_TRACK,5,Toys_Games
TOY_SLIME,5,Toys_Games
TOY_STROLLER,5,Toys_Games
TOY_VEHICLE_SET,5,Toys_Games
TRACK_SUIT,12,Apparel
TRACTION_CLEAT,11,Sports_Fitness
TRADING_CARDS_FACTORY_SEALED,8,Books_Media
TRADING_CARDS_MISC_TRADING_CARDS,8,Books_Media
TRAILER_HITCH_COVER,2,Industrial_Auto
TRAMPOLINE,11,Sports_Fitness
TRANSFORMER,9,Home_Electrical
TRANSISTOR,2,Industrial_Auto
TRANSPORT_RACK,3,Home_Textiles
TRASH_CAN,14,Home_Decor
TRASH_COMPACTOR,0,Kitchen_Home
TRAY,14,Home_Decor
TREADMILL,11,Sports_Fitness
TREE_SKIRT,12,Apparel
TREE_TOPPER,5,Toys_Games
TRIVET,0,Kitchen_Home
TUNER,4,Consumer_Electronics
TUNIC,12,Apparel
TURNTABLE,4,Consumer_Electronics
TV_TUNER_CARD,4,Consumer_Electronics
TWEEZER,13,Tools_Hardware
TWO_WAY_RADIO,4,Consumer_Electronics
UMBRELLA,3,Home_Textiles
UNDERGARMENT_SLIP,12,Apparel
UNDERGARMENT_THIGH_SLIMMER,12,Apparel
UNDERPANTS,12,Apparel
UNDERWEAR,12,Apparel
UNINTERRUPTIBLE_POWER_SUPPLY,9,Home_Electrical
UNMANNED_AERIAL_VEHICLE,5,Toys_Games
URN,10,Office_Stationery
UTILITY_CART_WAGON,3,Home_Textiles
UTILITY_HOLSTER_POUCH,13,Tools_Hardware
UTILITY_JACK,13,Tools_Hardware
UTILITY_KNIFE,13,Tools_Hardware
UTILITY_MAGNET,14,Home_Decor
UTILITY_SPONGE,10,Office_Stationery
VACUUM_CLEANER,9,Home_Electrical
VACUUM_CLEANER_BAG,2,Industrial_Auto
VACUUM_FILTER,2,Industrial_Auto
VACUUM_SEALER_MACHINE,0,Kitchen_Home
VALVE,2,Industrial_Auto
VASE,10,Office_Stationery
VDO_DEVICES,4,Consumer_Electronics
VEGETABLE,7,Food_Nutrition
VEHICLE_ACCENT_LIGHT,9,Home_Electrical
VEHICLE_BAG,3,Home_Textiles
VEHICLE_BODY_PANEL,2,Industrial_Auto
VEHICLE_BRAKE_PAD,2,Industrial_Auto
VEHICLE_BUMPER,2,Industrial_Auto
VEHICLE_CARGO_CARRIER,3,Home_Textiles
VEHICLE_CONTROL_ARM,2,Industrial_Auto
VEHICLE_COVER,3,Home_Textiles
VEHICLE_EMBLEM,2,Industrial_Auto
VEHICLE_EXTERIOR_GUARD,2,Industrial_Auto
VEHICLE_GRILLE,2,Industrial_Auto
VEHICLE_HEAT_SHIELD,2,Industrial_Auto
VEHICLE_HORN,2,Industrial_Auto
VEHICLE_INTERIOR_SHADE,3,Home_Textiles
VEHICLE_LIGHTING_CONVERSION_KIT,2,Industrial_Auto
VEHICLE_LIGHT_ASSEMBLY,2,Industrial_Auto
VEHICLE_LIGHT_BULB,2,Industrial_Auto
VEHICLE_MAT,3,Home_Textiles
VEHICLE_MIRROR,2,Industrial_Auto
VEHICLE_MOLDING,2,Industrial_Auto
VEHICLE_RAIL,2,Industrial_Auto
VEHICLE_SAFETY_CAMERA,1,Electronics_Accessories
VEHICLE_SCAN_TOOL,2,Industrial_Auto
VEHICLE_SEAT,2,Industrial_Auto
VEHICLE_SEAT_COVER,3,Home_Textiles
VEHICLE_SPOILER,2,Industrial_Auto
VEHICLE_TIRE,2,Industrial_Auto
VEHICLE_WIND_DEFLECTOR,2,Industrial_Auto
VEHICLE_WRAP,10,Office_Stationery
VENT_HOOD,2,Industrial_Auto
VEST,12,Apparel
VIBRATION_SENSOR,4,Consumer_Electronics
VIDEO_CARD,1,Electronics_Accessories
VIDEO_DISC_PLAYER,4,Consumer_Electronics
VIDEO_DVD,8,Books_Media
VIDEO_GAME_ACCESSORIES,1,Electronics_Accessories
VIDEO_GAME_CONSOLE,8,Books_Media
VIDEO_GAME_CONTROLLER,4,Consumer_Electronics
VIDEO_GAME_HARDWARE,8,Books_Media
VIDEO_GAME_PERIPHERAL_SET,1,Electronics_Accessories
VIDEO_PROJECTOR,1,Electronics_Accessories
VINE,8,Books_Media
VINEGAR,7,Food_Nutrition
VIRTUAL_REALITY_HEADSET,4,Consumer_Electronics
VITAMIN,7,Food_Nutrition
VIVARIUM,5,Toys_Games
VOICE_RECORDER,4,Consumer_Electronics
WAIST_CINCHER,12,Apparel
WAIST_PACK,11,Sports_Fitness
WALKER,11,Sports_Fitness
WALKING_STICK,11,Sports_Fitness
WALLET,12,Apparel
WALLPAPER,10,Office_Stationery
WALL_ART,14,Home_Decor
WALL_PLATE,9,Home_Electrical
WASHER,9,Home_Electrical
WASHERS,2,Industrial_Auto
WASTE_BAG,3,Home_Textiles
WATCH,13,Tools_Hardware
WATCH_BAND,12,Apparel
WATER,7,Food_Nutrition
WATERING_CAN,6,Health_Beauty
WATER_DISPENSER,9,Home_Electrical
WATER_FLOTATION_DEVICE,5,Toys_Games
WATER_HEATER,9,Home_Electrical
WATER_PLAY_SPRINKLER,5,Toys_Games
WATER_PUMP,9,Home_Electrical
WATER_PURIFICATION_UNIT,6,Health_Beauty
WEAPON_CASE,13,Tools_Hardware
WEARABLE_COMPUTER,1,Electronics_Accessories
WEARABLE_WEIGHT,11,Sports_Fitness
WEATHER_STATION,9,Home_Electrical
WEATHER_STRIPPING,14,Home_Decor
WEBCAM,4,Consumer_Electronics
WEED_MOSS_CONTROL_AGENT,6,Health_Beauty
WEIGHTLIFTING_BELT,11,Sports_Fitness
WEIGHT_PLATE,11,Sports_Fitness
WEIGHT_RACK,11,Sports_Fitness
WEIGH_SCALE,1,Electronics_Accessories
WHEEL,2,Industrial_Auto
WHEELCHAIR,11,Sports_Fitness
WHEEL_CUTTER,0,Kitchen_Home
WHISK_UTENSIL,0,Kitchen_Home
WHISTLE,8,Books_Media
WIG,12,Apparel
WILDLIFE_FEEDER,14,Home_Decor
WINDING_REEL,13,Tools_Hardware
WINDOW_FILM,14,Home_Decor
WINDOW_SHADE,14,Home_Decor
WIND_CHIME,10,Office_Stationery
WIND_SPINNER,5,Toys_Games
WINE,7,Food_Nutrition
WIPER_BLADE,2,Industrial_Auto
WIRE,13,Tools_Hardware
WIRELESS_ACCESSORY,1,Electronics_Accessories
WIRELESS_AUDIO_ADAPTER,4,Consumer_Electronics
WIRELESS_SIGNAL_REPEATER,4,Consumer_Electronics
WIRE_STRIPPER,13,Tools_Hardware
WORKBENCH,13,Tools_Hardware
WOUND_DRESSING,6,Health_Beauty
WREATH,10,Office_Stationery
WRENCH,13,Tools_Hardware
WRIST_REST,11,Sports_Fitness
WRITING_BOARD,5,Toys_Games
WRITING_INSTRUMENT,10,Office_Stationery
WRITING_PAPER,10,Office_Stationery
YARN,10,Office_Stationery
YO_YO,5,Toys_Games
ZIPPER_FASTENER,13,Tools_Hardware
